geo_id,type,coordinates,highway
23064,Point,"[116.45108099824354, 39.900400754913555]",6
23065,Point,"[116.45203776882312, 39.90030387282071]",6
23066,Point,"[116.45271210604788, 39.900278197679455]",6
23067,Point,"[116.44791333745927, 39.90030008140032]",6
23068,Point,"[116.44693131040835, 39.90104898023855]",6
23069,Point,"[116.44586121436069, 39.90094334537183]",6
23070,Point,"[116.32538126770706, 39.85450997329246]",6
23071,Point,"[116.32526280203616, 39.85450204961458]",6
23072,Point,"[116.3242219744122, 39.854432788734705]",6
23073,Point,"[116.32810199910388, 39.85463793108423]",6
23074,Point,"[116.32950939750503, 39.854729815394094]",6
23075,Point,"[116.44920059709301, 39.88760734727382]",6
23076,Point,"[116.44971809998684, 39.88763072909619]",6
23077,Point,"[116.44983453117472, 39.88765442195717]",6
23078,Point,"[116.44918836316545, 39.88475583043648]",6
23079,Point,"[116.3961147148717, 39.85962573591953]",6
23080,Point,"[116.39619906458763, 39.85883663675218]",6
23081,Point,"[116.395979012505, 39.86260652807863]",6
23082,Point,"[116.39667362403459, 39.86265189712359]",6
23083,Point,"[116.39564342778189, 39.8596168782378]",6
23084,Point,"[116.39559837982966, 39.85945924436385]",6
23085,Point,"[116.39560301548372, 39.85893021727157]",6
23086,Point,"[116.36869486723523, 39.85872050055104]",6
23087,Point,"[116.36923030167576, 39.858736179519596]",6
23088,Point,"[116.41047143441273, 39.86675071410298]",6
23089,Point,"[116.41040558380506, 39.868621318835885]",6
23090,Point,"[116.37961788590464, 39.8704228085766]",6
23091,Point,"[116.37978356905245, 39.8685255971709]",6
23092,Point,"[116.3798245646927, 39.86805601877697]",6
23093,Point,"[116.38059559877941, 39.870494212329135]",10
23094,Point,"[116.3808439259669, 39.87051228765614]",10
23095,Point,"[116.38226134348382, 39.87060961945508]",10
23096,Point,"[116.44487308976906, 39.900845833886116]",6
23097,Point,"[116.44497765759478, 39.89995252669188]",6
23098,Point,"[116.44409249566336, 39.90078466114849]",6
23099,Point,"[116.44352383962747, 39.90069313721858]",6
23100,Point,"[116.44302581788592, 39.90053648997214]",6
23101,Point,"[116.44257009406199, 39.90033346702185]",6
23102,Point,"[116.44242526739683, 39.90024677935923]",6
23103,Point,"[116.44213201188471, 39.90002730462403]",6
23104,Point,"[116.44208609178754, 39.89995406912211]",6
23105,Point,"[116.44213199292378, 39.89987799786966]",6
23106,Point,"[116.44228748234755, 39.899817964825154]",6
23107,Point,"[116.44261712255116, 39.89971306843013]",6
23108,Point,"[116.44329464169108, 39.899443831465106]",6
23109,Point,"[116.44375715218595, 39.89900020074225]",6
23110,Point,"[116.4437714092762, 39.89889037368719]",6
23111,Point,"[116.44378955465444, 39.898750639239765]",6
23112,Point,"[116.44387064690125, 39.89841359823562]",6
23113,Point,"[116.42785144178201, 39.86166468814989]",6
23114,Point,"[116.34484649491426, 39.85683563894007]",6
23115,Point,"[116.34514646809967, 39.856832899736375]",6
23116,Point,"[116.34700962021097, 39.85674546092867]",6
23117,Point,"[116.34698611984014, 39.857954085701984]",6
23118,Point,"[116.34716090808325, 39.85795060902381]",6
23119,Point,"[116.40453170658637, 39.862170529526836]",10
23120,Point,"[116.40353125322557, 39.86316787753155]",10
23121,Point,"[116.36915832266988, 39.85988943983338]",6
23122,Point,"[116.36962692879743, 39.86065285799671]",6
23123,Point,"[116.427654469688, 39.858528179939114]",10
23124,Point,"[116.42699740453989, 39.85847872305638]",10
23125,Point,"[116.42641593494413, 39.85843888772647]",10
23126,Point,"[116.42631164542607, 39.85842736921168]",10
23127,Point,"[116.42568249888348, 39.85835825042256]",10
23128,Point,"[116.370072001009, 39.859940454825434]",6
23129,Point,"[116.37095098872528, 39.85995249682638]",6
23130,Point,"[116.3700243076112, 39.86063612554956]",6
23131,Point,"[116.37012000504238, 39.859325288822866]",6
23132,Point,"[116.37013019938195, 39.85914319313874]",6
23133,Point,"[116.3848181039111, 39.87077770862769]",10
23134,Point,"[116.33207514584008, 39.853200028399975]",6
23135,Point,"[116.37925983001888, 39.86199204495572]",6
23136,Point,"[116.38012640719383, 39.86047034741041]",6
23137,Point,"[116.39671555698466, 39.858790603977646]",6
23138,Point,"[116.39651494556134, 39.85881270170236]",6
23139,Point,"[116.44155001706518, 39.86607417851534]",6
23140,Point,"[116.40273210255616, 39.867349808090104]",6
23141,Point,"[116.40433493577527, 39.86736127422108]",6
23142,Point,"[116.40453857360794, 39.867405215145325]",6
23143,Point,"[116.4047361051619, 39.867424251879186]",6
23144,Point,"[116.40492052773385, 39.867402882567404]",6
23145,Point,"[116.40499954550945, 39.86824774084609]",6
23146,Point,"[116.40505546374852, 39.86833555469239]",6
23147,Point,"[116.40519831844438, 39.86941543479824]",6
23148,Point,"[116.39792868567491, 39.86651311962882]",6
23149,Point,"[116.39792280421146, 39.86510914116166]",6
23150,Point,"[116.39514743547608, 39.86528840996137]",10
23151,Point,"[116.46081674927026, 39.87362808652743]",10
23152,Point,"[116.46081657440298, 39.87303265591186]",10
23153,Point,"[116.38294209969823, 39.86366815748829]",6
23154,Point,"[116.38306936221703, 39.863733691857206]",6
23155,Point,"[116.38321654234679, 39.8637546435705]",6
23156,Point,"[116.38518094142555, 39.86549367544185]",6
23157,Point,"[116.38516681686518, 39.86542445825758]",6
23158,Point,"[116.38503170711755, 39.864176261621274]",6
23159,Point,"[116.3850300612998, 39.863829741178144]",6
23160,Point,"[116.42657211686415, 39.866696319480425]",6
23161,Point,"[116.42648252660375, 39.86836778028249]",6
23162,Point,"[116.42395975235145, 39.866649545086126]",6
23163,Point,"[116.42398480945859, 39.865711477394896]",6
23164,Point,"[116.4120544557962, 39.8704086364973]",6
23165,Point,"[116.39512973223842, 39.866139445700135]",6
23166,Point,"[116.40330278532562, 39.86537544454892]",10
23167,Point,"[116.40494955451506, 39.865225570223366]",10
23168,Point,"[116.44528338337668, 39.897341917464495]",6
23169,Point,"[116.44531078272612, 39.89700485786247]",6
23170,Point,"[116.44155245921132, 39.86722963732138]",6
23171,Point,"[116.43907297047971, 39.86748442533557]",8
23172,Point,"[116.43908625848731, 39.8675762123416]",8
23173,Point,"[116.39643406975479, 39.864090751643644]",6
23174,Point,"[116.395086932906, 39.864001705224034]",6
23175,Point,"[116.3937084736951, 39.863842262776814]",6
23176,Point,"[116.39782503550106, 39.864170544730875]",6
23177,Point,"[116.34706763966352, 39.857464809041616]",10
23178,Point,"[116.34702899657228, 39.857010111798814]",10
23179,Point,"[116.36988663574049, 39.85876552472326]",6
23180,Point,"[116.43883676857762, 39.862599676604724]",6
23181,Point,"[116.44067403347718, 39.8626218469082]",6
23182,Point,"[116.44082826760298, 39.86279943771113]",6
23183,Point,"[116.44085396086079, 39.863125519109104]",6
23184,Point,"[116.44089900330441, 39.863337866601974]",6
23185,Point,"[116.44103386646883, 39.86347108120105]",6
23186,Point,"[116.37862110785912, 39.87035285147661]",6
23187,Point,"[116.3790039289133, 39.86791126928951]",6
23188,Point,"[116.4508557439105, 39.88549096760202]",6
23189,Point,"[116.45079095866694, 39.88596510921672]",6
23190,Point,"[116.45072542360008, 39.886034332325224]",6
23191,Point,"[116.4337201181273, 39.865908337794515]",6
23192,Point,"[116.43510846500435, 39.864844388809516]",6
23193,Point,"[116.43591798067256, 39.864841421872]",6
23194,Point,"[116.43673773156954, 39.86474520850187]",6
23195,Point,"[116.43386053666487, 39.863768764125005]",6
23196,Point,"[116.3923296801197, 39.87123734879742]",10
23197,Point,"[116.42986795724134, 39.86846234392123]",6
23198,Point,"[116.35163712996557, 39.86274164374867]",6
23199,Point,"[116.35123437371605, 39.865248154923954]",6
23200,Point,"[116.35099364459661, 39.866782702944995]",6
23201,Point,"[116.35092340328198, 39.86687208084365]",6
23202,Point,"[116.3506849099438, 39.867072560282146]",6
23203,Point,"[116.33199235984532, 39.85482126345686]",6
23204,Point,"[116.33334565963528, 39.85489385792852]",6
23205,Point,"[116.33341852064298, 39.854849594905524]",6
23206,Point,"[116.33347413614881, 39.854756696072265]",6
23207,Point,"[116.33351978818723, 39.854338759480605]",6
23208,Point,"[116.33347943482431, 39.853850654089975]",6
23209,Point,"[116.3333907180792, 39.85373927778358]",6
23210,Point,"[116.33324818608027, 39.85368960200036]",6
23211,Point,"[116.33298639094478, 39.853714402200026]",6
23212,Point,"[116.33273812350765, 39.853712126798314]",6
23213,Point,"[116.33073676402917, 39.85374720119216]",6
23214,Point,"[116.33027706564292, 39.85332629900017]",6
23215,Point,"[116.32932546082763, 39.852175717095605]",6
23216,Point,"[116.32841432215389, 39.851574847344295]",6
23217,Point,"[116.32744666683664, 39.851010976153525]",6
23218,Point,"[116.32689826472928, 39.85047250489214]",6
23219,Point,"[116.39362201038834, 39.8638323074335]",6
23220,Point,"[116.39297460369869, 39.865166960305686]",6
23221,Point,"[116.33908558252018, 39.863623523191364]",6
23222,Point,"[116.33940052647641, 39.863823034127385]",6
23223,Point,"[116.3394694921046, 39.8638887690521]",6
23224,Point,"[116.33777971051055, 39.864517879807664]",6
23225,Point,"[116.33730025042235, 39.86480967939072]",6
23226,Point,"[116.33712625616516, 39.864840148413485]",6
23227,Point,"[116.33679270696835, 39.86495211662987]",6
23228,Point,"[116.34008706571942, 39.86281398583652]",6
23229,Point,"[116.34042169411526, 39.862542407119676]",6
23230,Point,"[116.34099053030121, 39.862074661596964]",6
23231,Point,"[116.34123878071988, 39.86196182625936]",6
23232,Point,"[116.34141997876362, 39.86185166367356]",6
23233,Point,"[116.34141098203646, 39.861243913148925]",6
23234,Point,"[116.34140242386273, 39.86093537988948]",6
23235,Point,"[116.34141186321618, 39.86028126154605]",6
23236,Point,"[116.43416494116809, 39.86189781745394]",6
23237,Point,"[116.43403382151257, 39.86176115834091]",6
23238,Point,"[116.43381852633972, 39.861621492726094]",6
23239,Point,"[116.43359993684163, 39.86150833019479]",6
23240,Point,"[116.43327859853683, 39.86142107985391]",6
23241,Point,"[116.41920109386992, 39.86215522084239]",6
23242,Point,"[116.41584169635571, 39.86204512059368]",6
23243,Point,"[116.33979901570274, 39.863664584213005]",6
23244,Point,"[116.3377174447628, 39.865129093874046]",6
23245,Point,"[116.33745415422331, 39.86601963867694]",6
23246,Point,"[116.33960752063122, 39.863997137770305]",6
23247,Point,"[116.34045167747027, 39.8642561574522]",6
23248,Point,"[116.34089259221561, 39.86434339948102]",6
23249,Point,"[116.34207277409247, 39.86434563563151]",6
23250,Point,"[116.42882081644183, 39.8649932217215]",6
23251,Point,"[116.42891227545809, 39.863972683725876]",6
23252,Point,"[116.42907322057977, 39.86351551292611]",6
23253,Point,"[116.42669466984228, 39.86423218780865]",6
23254,Point,"[116.34003603369032, 39.86029775019224]",6
23255,Point,"[116.33901580467881, 39.86028700686384]",6
23256,Point,"[116.33748650855287, 39.86027998737383]",6
23257,Point,"[116.34000400035832, 39.859019918079895]",6
23258,Point,"[116.42426624175017, 39.867271868259074]",6
23259,Point,"[116.42182039054225, 39.86715352191658]",6
23260,Point,"[116.46140865589018, 39.90202015443189]",10
23261,Point,"[116.38926299126315, 39.8652503464566]",6
23262,Point,"[116.38822236122542, 39.866534359904136]",6
23263,Point,"[116.36491171965719, 39.85866739547665]",6
23264,Point,"[116.36472056201062, 39.85866149790574]",6
23265,Point,"[116.36480047949016, 39.85920105250222]",8
23266,Point,"[116.44484185157506, 39.89374195685378]",4
23267,Point,"[116.44577242062768, 39.89399547080047]",5
23268,Point,"[116.44569096150245, 39.89452442800809]",5
23269,Point,"[116.44558431598976, 39.894742211252684]",5
23270,Point,"[116.39435850264553, 39.857344303894536]",6
23271,Point,"[116.39425723003382, 39.858893529730494]",6
23272,Point,"[116.39390128376903, 39.85733342189026]",10
23273,Point,"[116.39340802951982, 39.85733250903097]",10
23274,Point,"[116.39316104714611, 39.85732824857052]",10
23275,Point,"[116.39291236057558, 39.85732468463197]",10
23276,Point,"[116.3926359517795, 39.857337500537405]",10
23277,Point,"[116.39246962338024, 39.857337687898614]",10
23278,Point,"[116.39136003191894, 39.857335208856746]",10
23279,Point,"[116.4111741178251, 39.862971046020654]",6
23280,Point,"[116.41240801454643, 39.86298308356522]",6
23281,Point,"[116.40269914639258, 39.86933140483739]",6
23282,Point,"[116.4027498724566, 39.869436423706986]",6
23283,Point,"[116.40285760429997, 39.86947825383721]",6
23284,Point,"[116.4036633999296, 39.86961175405571]",6
23285,Point,"[116.40501830177803, 39.869457008092894]",6
23286,Point,"[116.37180410700464, 39.859958581845135]",6
23287,Point,"[116.37154388895873, 39.85926048364982]",10
23288,Point,"[116.37144527705883, 39.858877525582265]",10
23289,Point,"[116.37138302797727, 39.85851601891133]",10
23290,Point,"[116.37134339857704, 39.85801373559824]",10
23291,Point,"[116.37128697672763, 39.85542060985026]",10
23292,Point,"[116.44299527902479, 39.86907709489888]",6
23293,Point,"[116.36658537738235, 39.85770280691843]",6
23294,Point,"[116.39119171563907, 39.859099986087365]",6
23295,Point,"[116.39133800903411, 39.85887397975736]",6
23296,Point,"[116.41228293779243, 39.86524952688675]",6
23297,Point,"[116.43858379680083, 39.86403839291543]",8
23298,Point,"[116.43851074837995, 39.86343745679091]",8
23299,Point,"[116.43849301258645, 39.862911751329364]",8
23300,Point,"[116.40423363819825, 39.85729329941541]",11
23301,Point,"[116.40405410712582, 39.857294663243046]",11
23302,Point,"[116.4020136323474, 39.85731035554782]",11
23303,Point,"[116.4017956714932, 39.85733569221917]",11
23304,Point,"[116.40159972196263, 39.857416136847114]",11
23305,Point,"[116.40076623718889, 39.85814080487473]",11
23306,Point,"[116.44481774610914, 39.8626091153787]",6
23307,Point,"[116.44345324378939, 39.8626304474172]",6
23308,Point,"[116.44229484257443, 39.862648496724454]",6
23309,Point,"[116.44167306528051, 39.86279962030872]",6
23310,Point,"[116.44166284615449, 39.86328186179412]",6
23311,Point,"[116.44152413490217, 39.86346387370604]",6
23312,Point,"[116.38795553024266, 39.86520936263556]",10
23313,Point,"[116.38784912416621, 39.86520637166377]",10
23314,Point,"[116.39102866785136, 39.86531630891669]",10
23315,Point,"[116.37044221979896, 39.86064951961045]",6
23316,Point,"[116.38282103799996, 39.8706498057065]",10
23317,Point,"[116.38293968381012, 39.870660728732595]",10
23318,Point,"[116.38339583736295, 39.870691696642695]",10
23319,Point,"[116.37861620797348, 39.86093923828742]",6
23320,Point,"[116.37824751329902, 39.86111141307787]",6
23321,Point,"[116.3777867062622, 39.861474883758355]",6
23322,Point,"[116.38044511940943, 39.86038839955008]",6
23323,Point,"[116.3807131681094, 39.86036089542309]",6
23324,Point,"[116.38376655667078, 39.860281108286934]",6
23325,Point,"[116.42178562213579, 39.86875042748152]",6
23326,Point,"[116.38683460935403, 39.85984129024751]",8
23327,Point,"[116.38680556611534, 39.85895121449386]",8
23328,Point,"[116.42895630084215, 39.861450004864]",6
23329,Point,"[116.43028701239191, 39.86133295591161]",6
23330,Point,"[116.42759954313493, 39.86175520697082]",6
23331,Point,"[116.42718164543544, 39.86198616817687]",6
23332,Point,"[116.4269081778284, 39.86220840422102]",6
23333,Point,"[116.4081805244461, 39.86862726755847]",6
23334,Point,"[116.40793983977564, 39.868672862189946]",6
23335,Point,"[116.40725798489746, 39.868951441162196]",6
23336,Point,"[116.40609087083756, 39.86917624478868]",6
23337,Point,"[116.38310447707742, 39.86824627067472]",10
23338,Point,"[116.38326377025591, 39.86825703398741]",10
23339,Point,"[116.3848181974158, 39.86836188136929]",10
23340,Point,"[116.38548704863156, 39.86838912011182]",10
23341,Point,"[116.38580599797204, 39.86838741832003]",10
23342,Point,"[116.38640303487358, 39.86834686474888]",10
23343,Point,"[116.38707523115801, 39.86828946394249]",10
23344,Point,"[116.38740837410722, 39.868304357118035]",10
23345,Point,"[116.38767555460339, 39.8683881931298]",10
23346,Point,"[116.38788738599955, 39.86854398312544]",10
23347,Point,"[116.38804467075421, 39.86877212908451]",10
23348,Point,"[116.38802064725117, 39.86956135041025]",10
23349,Point,"[116.38801259342891, 39.86998766602443]",10
23350,Point,"[116.38794075910766, 39.870277420143495]",10
23351,Point,"[116.39508591848434, 39.867827310848476]",0
23352,Point,"[116.44435095358537, 39.89755100920988]",10
23353,Point,"[116.41661060503787, 39.85961573125886]",6
23354,Point,"[116.41535870894577, 39.85960673085415]",6
23355,Point,"[116.41530966863866, 39.86068950562012]",6
23356,Point,"[116.40679048987998, 39.864339557015136]",6
23357,Point,"[116.34660477268355, 39.85319570703903]",10
23358,Point,"[116.34646339486274, 39.85269741569641]",10
23359,Point,"[116.3711058387159, 39.86067075326696]",6
23360,Point,"[116.37088411073137, 39.85943207407848]",6
23361,Point,"[116.3708230835192, 39.85923657752763]",6
23362,Point,"[116.3707787973616, 39.859144010151404]",6
23363,Point,"[116.32583654568148, 39.850183280117534]",10
